"","filename","rng_seed","species_initiation_rate_good_species","species_initiation_rate_incipient_species","speciation_completion_rate","extinction_rate_good_species","extinction_rate_incipient_species","age","n_species_trees_samples","mutation_rate","n_alignments","sequence_length","mcmc_chainlength","n_beast_runs","version"
"426","article_1_3_2_0_2.RDa","1","0.2","0.2","0.4","0.2","0.2","15","2","0.1","2","10000","1e+06","2","0.1"
"427","article_1_3_2_1_0.RDa","1","0.2","0.2","0.4","0.2","0.2","15","2","0.01","2","1000","1e+06","2","0.1"
"428","article_1_3_2_1_1.RDa","1","0.2","0.2","0.4","0.2","0.2","15","2","0.01","2","10000","1e+06","2","0.1"
"429","article_1_3_2_1_2.RDa","1","0.2","0.2","0.4","0.2","0.2","15","2","0.01","2","10000","1e+06","2","0.1"
"430","article_1_3_2_2_0.RDa","1","0.2","0.2","0.4","0.2","0.2","15","2","0.001","2","1000","1e+06","2","0.1"
"431","article_1_3_2_2_1.RDa","1","0.2","0.2","0.4","0.2","0.2","15","2","0.001","2","10000","1e+06","2","0.1"
"432","article_1_3_2_2_2.RDa","1","0.2","0.2","0.4","0.2","0.2","15","2","0.001","2","10000","1e+06","2","0.1"
"433","article_1_3_3_0_0.RDa","1","0.2","0.2","0.4","0.4","0.4","15","2","0.1","2","1000","1e+06","2","0.1"
"434","article_1_3_3_0_1.RDa","1","0.2","0.2","0.4","0.4","0.4","15","2","0.1","2","10000","1e+06","2","0.1"
"435","article_1_3_3_0_2.RDa","1","0.2","0.2","0.4","0.4","0.4","15","2","0.1","2","10000","1e+06","2","0.1"
"436","article_1_3_3_1_0.RDa","1","0.2","0.2","0.4","0.4","0.4","15","2","0.01","2","1000","1e+06","2","0.1"
"437","article_1_3_3_1_1.RDa","1","0.2","0.2","0.4","0.4","0.4","15","2","0.01","2","10000","1e+06","2","0.1"
"438","article_1_3_3_1_2.RDa","1","0.2","0.2","0.4","0.4","0.4","15","2","0.01","2","10000","1e+06","2","0.1"
"439","article_1_3_3_2_0.RDa","1","0.2","0.2","0.4","0.4","0.4","15","2","0.001","2","1000","1e+06","2","0.1"
"440","article_1_3_3_2_1.RDa","1","0.2","0.2","0.4","0.4","0.4","15","2","0.001","2","10000","1e+06","2","0.1"
"441","article_1_3_3_2_2.RDa","1","0.2","0.2","0.4","0.4","0.4","15","2","0.001","2","10000","1e+06","2","0.1"
"442","article_1_3_4_0_0.RDa","1","0.2","0.2","0.4","0.8","0.8","15","2","0.1","2","1000","1e+06","2","0.1"
"443","article_1_3_4_0_1.RDa","1","0.2","0.2","0.4","0.8","0.8","15","2","0.1","2","10000","1e+06","2","0.1"
"444","article_1_3_4_0_2.RDa","1","0.2","0.2","0.4","0.8","0.8","15","2","0.1","2","10000","1e+06","2","0.1"
"445","article_1_3_4_1_0.RDa","1","0.2","0.2","0.4","0.8","0.8","15","2","0.01","2","1000","1e+06","2","0.1"
"446","article_1_3_4_1_1.RDa","1","0.2","0.2","0.4","0.8","0.8","15","2","0.01","2","10000","1e+06","2","0.1"
"447","article_1_3_4_1_2.RDa","1","0.2","0.2","0.4","0.8","0.8","15","2","0.01","2","10000","1e+06","2","0.1"
"448","article_1_3_4_2_0.RDa","1","0.2","0.2","0.4","0.8","0.8","15","2","0.001","2","1000","1e+06","2","0.1"
"449","article_1_3_4_2_1.RDa","1","0.2","0.2","0.4","0.8","0.8","15","2","0.001","2","10000","1e+06","2","0.1"
"450","article_1_3_4_2_2.RDa","1","0.2","0.2","0.4","0.8","0.8","15","2","0.001","2","10000","1e+06","2","0.1"
"451","article_1_4_0_0_0.RDa","1","0.2","0.2","0.8","0","0","15","2","0.1","2","1000","1e+06","2","0.1"
"452","article_1_4_0_0_1.RDa","1","0.2","0.2","0.8","0","0","15","2","0.1","2","10000","1e+06","2","0.1"
"453","article_1_4_0_0_2.RDa","1","0.2","0.2","0.8","0","0","15","2","0.1","2","10000","1e+06","2","0.1"
"454","article_1_4_0_1_0.RDa","1","0.2","0.2","0.8","0","0","15","2","0.01","2","1000","1e+06","2","0.1"
"455","article_1_4_0_1_1.RDa","1","0.2","0.2","0.8","0","0","15","2","0.01","2","10000","1e+06","2","0.1"
"456","article_1_4_0_1_2.RDa","1","0.2","0.2","0.8","0","0","15","2","0.01","2","10000","1e+06","2","0.1"
"457","article_1_4_0_2_0.RDa","1","0.2","0.2","0.8","0","0","15","2","0.001","2","1000","1e+06","2","0.1"
"458","article_1_4_0_2_1.RDa","1","0.2","0.2","0.8","0","0","15","2","0.001","2","10000","1e+06","2","0.1"
"459","article_1_4_0_2_2.RDa","1","0.2","0.2","0.8","0","0","15","2","0.001","2","10000","1e+06","2","0.1"
"460","article_1_4_1_0_0.RDa","1","0.2","0.2","0.8","0.1","0.1","15","2","0.1","2","1000","1e+06","2","0.1"
"461","article_1_4_1_0_1.RDa","1","0.2","0.2","0.8","0.1","0.1","15","2","0.1","2","10000","1e+06","2","0.1"
"462","article_1_4_1_0_2.RDa","1","0.2","0.2","0.8","0.1","0.1","15","2","0.1","2","10000","1e+06","2","0.1"
"463","article_1_4_1_1_0.RDa","1","0.2","0.2","0.8","0.1","0.1","15","2","0.01","2","1000","1e+06","2","0.1"
"464","article_1_4_1_1_1.RDa","1","0.2","0.2","0.8","0.1","0.1","15","2","0.01","2","10000","1e+06","2","0.1"
"465","article_1_4_1_1_2.RDa","1","0.2","0.2","0.8","0.1","0.1","15","2","0.01","2","10000","1e+06","2","0.1"
"466","article_1_4_1_2_0.RDa","1","0.2","0.2","0.8","0.1","0.1","15","2","0.001","2","1000","1e+06","2","0.1"
"467","article_1_4_1_2_1.RDa","1","0.2","0.2","0.8","0.1","0.1","15","2","0.001","2","10000","1e+06","2","0.1"
"468","article_1_4_1_2_2.RDa","1","0.2","0.2","0.8","0.1","0.1","15","2","0.001","2","10000","1e+06","2","0.1"
"469","article_1_4_2_0_0.RDa","1","0.2","0.2","0.8","0.2","0.2","15","2","0.1","2","1000","1e+06","2","0.1"
"470","article_1_4_2_0_1.RDa","1","0.2","0.2","0.8","0.2","0.2","15","2","0.1","2","10000","1e+06","2","0.1"
"471","article_1_4_2_0_2.RDa","1","0.2","0.2","0.8","0.2","0.2","15","2","0.1","2","10000","1e+06","2","0.1"
"472","article_1_4_2_1_0.RDa","1","0.2","0.2","0.8","0.2","0.2","15","2","0.01","2","1000","1e+06","2","0.1"
"473","article_1_4_2_1_1.RDa","1","0.2","0.2","0.8","0.2","0.2","15","2","0.01","2","10000","1e+06","2","0.1"
"474","article_1_4_2_1_2.RDa","1","0.2","0.2","0.8","0.2","0.2","15","2","0.01","2","10000","1e+06","2","0.1"
"475","article_1_4_2_2_0.RDa","1","0.2","0.2","0.8","0.2","0.2","15","2","0.001","2","1000","1e+06","2","0.1"
"476","article_1_4_2_2_1.RDa","1","0.2","0.2","0.8","0.2","0.2","15","2","0.001","2","10000","1e+06","2","0.1"
"477","article_1_4_2_2_2.RDa","1","0.2","0.2","0.8","0.2","0.2","15","2","0.001","2","10000","1e+06","2","0.1"
"478","article_1_4_3_0_0.RDa","1","0.2","0.2","0.8","0.4","0.4","15","2","0.1","2","1000","1e+06","2","0.1"
"479","article_1_4_3_0_1.RDa","1","0.2","0.2","0.8","0.4","0.4","15","2","0.1","2","10000","1e+06","2","0.1"
"480","article_1_4_3_0_2.RDa","1","0.2","0.2","0.8","0.4","0.4","15","2","0.1","2","10000","1e+06","2","0.1"
"481","article_1_4_3_1_0.RDa","1","0.2","0.2","0.8","0.4","0.4","15","2","0.01","2","1000","1e+06","2","0.1"
"482","article_1_4_3_1_1.RDa","1","0.2","0.2","0.8","0.4","0.4","15","2","0.01","2","10000","1e+06","2","0.1"
"483","article_1_4_3_1_2.RDa","1","0.2","0.2","0.8","0.4","0.4","15","2","0.01","2","10000","1e+06","2","0.1"
"484","article_1_4_3_2_0.RDa","1","0.2","0.2","0.8","0.4","0.4","15","2","0.001","2","1000","1e+06","2","0.1"
"485","article_1_4_3_2_1.RDa","1","0.2","0.2","0.8","0.4","0.4","15","2","0.001","2","10000","1e+06","2","0.1"
"486","article_1_4_3_2_2.RDa","1","0.2","0.2","0.8","0.4","0.4","15","2","0.001","2","10000","1e+06","2","0.1"
"487","article_1_4_4_0_0.RDa","1","0.2","0.2","0.8","0.8","0.8","15","2","0.1","2","1000","1e+06","2","0.1"
"488","article_1_4_4_0_1.RDa","1","0.2","0.2","0.8","0.8","0.8","15","2","0.1","2","10000","1e+06","2","0.1"
"489","article_1_4_4_0_2.RDa","1","0.2","0.2","0.8","0.8","0.8","15","2","0.1","2","10000","1e+06","2","0.1"
"490","article_1_4_4_1_0.RDa","1","0.2","0.2","0.8","0.8","0.8","15","2","0.01","2","1000","1e+06","2","0.1"
"491","article_1_4_4_1_1.RDa","1","0.2","0.2","0.8","0.8","0.8","15","2","0.01","2","10000","1e+06","2","0.1"
"492","article_1_4_4_1_2.RDa","1","0.2","0.2","0.8","0.8","0.8","15","2","0.01","2","10000","1e+06","2","0.1"
"493","article_1_4_4_2_0.RDa","1","0.2","0.2","0.8","0.8","0.8","15","2","0.001","2","1000","1e+06","2","0.1"
"494","article_1_4_4_2_1.RDa","1","0.2","0.2","0.8","0.8","0.8","15","2","0.001","2","10000","1e+06","2","0.1"
"495","article_1_4_4_2_2.RDa","1","0.2","0.2","0.8","0.8","0.8","15","2","0.001","2","10000","1e+06","2","0.1"
"496","article_1_5_0_0_0.RDa","1","0.2","0.2","1e+06","0","0","15","2","0.1","2","1000","1e+06","2","0.1"
"497","article_1_5_0_0_1.RDa","1","0.2","0.2","1e+06","0","0","15","2","0.1","2","10000","1e+06","2","0.1"
"498","article_1_5_0_0_2.RDa","1","0.2","0.2","1e+06","0","0","15","2","0.1","2","10000","1e+06","2","0.1"
"499","article_1_5_0_1_0.RDa","1","0.2","0.2","1e+06","0","0","15","2","0.01","2","1000","1e+06","2","0.1"
"500","article_1_5_0_1_1.RDa","1","0.2","0.2","1e+06","0","0","15","2","0.01","2","10000","1e+06","2","0.1"
"501","article_1_5_0_1_2.RDa","1","0.2","0.2","1e+06","0","0","15","2","0.01","2","10000","1e+06","2","0.1"
"502","article_1_5_0_2_0.RDa","1","0.2","0.2","1e+06","0","0","15","2","0.001","2","1000","1e+06","2","0.1"
"503","article_1_5_0_2_1.RDa","1","0.2","0.2","1e+06","0","0","15","2","0.001","2","10000","1e+06","2","0.1"
"504","article_1_5_0_2_2.RDa","1","0.2","0.2","1e+06","0","0","15","2","0.001","2","10000","1e+06","2","0.1"
"505","article_1_5_1_0_0.RDa","1","0.2","0.2","1e+06","0.1","0.1","15","2","0.1","2","1000","1e+06","2","0.1"
"506","article_1_5_1_0_1.RDa","1","0.2","0.2","1e+06","0.1","0.1","15","2","0.1","2","10000","1e+06","2","0.1"
"507","article_1_5_1_0_2.RDa","1","0.2","0.2","1e+06","0.1","0.1","15","2","0.1","2","10000","1e+06","2","0.1"
"508","article_1_5_1_1_0.RDa","1","0.2","0.2","1e+06","0.1","0.1","15","2","0.01","2","1000","1e+06","2","0.1"
"509","article_1_5_1_1_1.RDa","1","0.2","0.2","1e+06","0.1","0.1","15","2","0.01","2","10000","1e+06","2","0.1"
"510","article_1_5_1_1_2.RDa","1","0.2","0.2","1e+06","0.1","0.1","15","2","0.01","2","10000","1e+06","2","0.1"
"511","article_1_5_1_2_0.RDa","1","0.2","0.2","1e+06","0.1","0.1","15","2","0.001","2","1000","1e+06","2","0.1"
"512","article_1_5_1_2_1.RDa","1","0.2","0.2","1e+06","0.1","0.1","15","2","0.001","2","10000","1e+06","2","0.1"
"513","article_1_5_1_2_2.RDa","1","0.2","0.2","1e+06","0.1","0.1","15","2","0.001","2","10000","1e+06","2","0.1"
"514","article_1_5_2_0_0.RDa","1","0.2","0.2","1e+06","0.2","0.2","15","2","0.1","2","1000","1e+06","2","0.1"
"515","article_1_5_2_0_1.RDa","1","0.2","0.2","1e+06","0.2","0.2","15","2","0.1","2","10000","1e+06","2","0.1"
"516","article_1_5_2_0_2.RDa","1","0.2","0.2","1e+06","0.2","0.2","15","2","0.1","2","10000","1e+06","2","0.1"
"517","article_1_5_2_1_0.RDa","1","0.2","0.2","1e+06","0.2","0.2","15","2","0.01","2","1000","1e+06","2","0.1"
"518","article_1_5_2_1_1.RDa","1","0.2","0.2","1e+06","0.2","0.2","15","2","0.01","2","10000","1e+06","2","0.1"
"519","article_1_5_2_1_2.RDa","1","0.2","0.2","1e+06","0.2","0.2","15","2","0.01","2","10000","1e+06","2","0.1"
"520","article_1_5_2_2_0.RDa","1","0.2","0.2","1e+06","0.2","0.2","15","2","0.001","2","1000","1e+06","2","0.1"
"521","article_1_5_2_2_1.RDa","1","0.2","0.2","1e+06","0.2","0.2","15","2","0.001","2","10000","1e+06","2","0.1"
"522","article_1_5_2_2_2.RDa","1","0.2","0.2","1e+06","0.2","0.2","15","2","0.001","2","10000","1e+06","2","0.1"
"523","article_1_5_3_0_0.RDa","1","0.2","0.2","1e+06","0.4","0.4","15","2","0.1","2","1000","1e+06","2","0.1"
"524","article_1_5_3_0_1.RDa","1","0.2","0.2","1e+06","0.4","0.4","15","2","0.1","2","10000","1e+06","2","0.1"
"525","article_1_5_3_0_2.RDa","1","0.2","0.2","1e+06","0.4","0.4","15","2","0.1","2","10000","1e+06","2","0.1"
"526","article_1_5_3_1_0.RDa","1","0.2","0.2","1e+06","0.4","0.4","15","2","0.01","2","1000","1e+06","2","0.1"
"527","article_1_5_3_1_1.RDa","1","0.2","0.2","1e+06","0.4","0.4","15","2","0.01","2","10000","1e+06","2","0.1"
"528","article_1_5_3_1_2.RDa","1","0.2","0.2","1e+06","0.4","0.4","15","2","0.01","2","10000","1e+06","2","0.1"
"529","article_1_5_3_2_0.RDa","1","0.2","0.2","1e+06","0.4","0.4","15","2","0.001","2","1000","1e+06","2","0.1"
"530","article_1_5_3_2_1.RDa","1","0.2","0.2","1e+06","0.4","0.4","15","2","0.001","2","10000","1e+06","2","0.1"
"531","article_1_5_3_2_2.RDa","1","0.2","0.2","1e+06","0.4","0.4","15","2","0.001","2","10000","1e+06","2","0.1"
"532","article_1_5_4_0_0.RDa","1","0.2","0.2","1e+06","0.8","0.8","15","2","0.1","2","1000","1e+06","2","0.1"
"533","article_1_5_4_0_1.RDa","1","0.2","0.2","1e+06","0.8","0.8","15","2","0.1","2","10000","1e+06","2","0.1"
"534","article_1_5_4_0_2.RDa","1","0.2","0.2","1e+06","0.8","0.8","15","2","0.1","2","10000","1e+06","2","0.1"
"535","article_1_5_4_1_0.RDa","1","0.2","0.2","1e+06","0.8","0.8","15","2","0.01","2","1000","1e+06","2","0.1"
"536","article_1_5_4_1_1.RDa","1","0.2","0.2","1e+06","0.8","0.8","15","2","0.01","2","10000","1e+06","2","0.1"
"537","article_1_5_4_1_2.RDa","1","0.2","0.2","1e+06","0.8","0.8","15","2","0.01","2","10000","1e+06","2","0.1"
"538","article_1_5_4_2_0.RDa","1","0.2","0.2","1e+06","0.8","0.8","15","2","0.001","2","1000","1e+06","2","0.1"
"539","article_1_5_4_2_1.RDa","1","0.2","0.2","1e+06","0.8","0.8","15","2","0.001","2","10000","1e+06","2","0.1"
"540","article_1_5_4_2_2.RDa","1","0.2","0.2","1e+06","0.8","0.8","15","2","0.001","2","10000","1e+06","2","0.1"
"541","article_2_0_0_0_0.RDa","1","0.4","0.4","0","0","0","15","2","0.1","2","1000","1e+06","2","0.1"
"542","article_2_0_0_0_1.RDa","1","0.4","0.4","0","0","0","15","2","0.1","2","10000","1e+06","2","0.1"
"543","article_2_0_0_0_2.RDa","1","0.4","0.4","0","0","0","15","2","0.1","2","10000","1e+06","2","0.1"
"544","article_2_0_0_1_0.RDa","1","0.4","0.4","0","0","0","15","2","0.01","2","1000","1e+06","2","0.1"
"545","article_2_0_0_1_1.RDa","1","0.4","0.4","0","0","0","15","2","0.01","2","10000","1e+06","2","0.1"
"546","article_2_0_0_1_2.RDa","1","0.4","0.4","0","0","0","15","2","0.01","2","10000","1e+06","2","0.1"
"547","article_2_0_0_2_0.RDa","1","0.4","0.4","0","0","0","15","2","0.001","2","1000","1e+06","2","0.1"
"548","article_2_0_0_2_1.RDa","1","0.4","0.4","0","0","0","15","2","0.001","2","10000","1e+06","2","0.1"
"549","article_2_0_0_2_2.RDa","1","0.4","0.4","0","0","0","15","2","0.001","2","10000","1e+06","2","0.1"
"550","article_2_0_1_0_0.RDa","1","0.4","0.4","0","0.1","0.1","15","2","0.1","2","1000","1e+06","2","0.1"
"551","article_2_0_1_0_1.RDa","1","0.4","0.4","0","0.1","0.1","15","2","0.1","2","10000","1e+06","2","0.1"
"552","article_2_0_1_0_2.RDa","1","0.4","0.4","0","0.1","0.1","15","2","0.1","2","10000","1e+06","2","0.1"
"553","article_2_0_1_1_0.RDa","1","0.4","0.4","0","0.1","0.1","15","2","0.01","2","1000","1e+06","2","0.1"
"554","article_2_0_1_1_1.RDa","1","0.4","0.4","0","0.1","0.1","15","2","0.01","2","10000","1e+06","2","0.1"
"555","article_2_0_1_1_2.RDa","1","0.4","0.4","0","0.1","0.1","15","2","0.01","2","10000","1e+06","2","0.1"
"556","article_2_0_1_2_0.RDa","1","0.4","0.4","0","0.1","0.1","15","2","0.001","2","1000","1e+06","2","0.1"
"557","article_2_0_1_2_1.RDa","1","0.4","0.4","0","0.1","0.1","15","2","0.001","2","10000","1e+06","2","0.1"
"558","article_2_0_1_2_2.RDa","1","0.4","0.4","0","0.1","0.1","15","2","0.001","2","10000","1e+06","2","0.1"
"559","article_2_0_2_0_0.RDa","1","0.4","0.4","0","0.2","0.2","15","2","0.1","2","1000","1e+06","2","0.1"
"560","article_2_0_2_0_1.RDa","1","0.4","0.4","0","0.2","0.2","15","2","0.1","2","10000","1e+06","2","0.1"
"561","article_2_0_2_0_2.RDa","1","0.4","0.4","0","0.2","0.2","15","2","0.1","2","10000","1e+06","2","0.1"
"562","article_2_0_2_1_0.RDa","1","0.4","0.4","0","0.2","0.2","15","2","0.01","2","1000","1e+06","2","0.1"
"563","article_2_0_2_1_1.RDa","1","0.4","0.4","0","0.2","0.2","15","2","0.01","2","10000","1e+06","2","0.1"
"564","article_2_0_2_1_2.RDa","1","0.4","0.4","0","0.2","0.2","15","2","0.01","2","10000","1e+06","2","0.1"
"565","article_2_0_2_2_0.RDa","1","0.4","0.4","0","0.2","0.2","15","2","0.001","2","1000","1e+06","2","0.1"
"566","article_2_0_2_2_1.RDa","1","0.4","0.4","0","0.2","0.2","15","2","0.001","2","10000","1e+06","2","0.1"
"567","article_2_0_2_2_2.RDa","1","0.4","0.4","0","0.2","0.2","15","2","0.001","2","10000","1e+06","2","0.1"
"568","article_2_0_3_0_0.RDa","1","0.4","0.4","0","0.4","0.4","15","2","0.1","2","1000","1e+06","2","0.1"
"569","article_2_0_3_0_1.RDa","1","0.4","0.4","0","0.4","0.4","15","2","0.1","2","10000","1e+06","2","0.1"
"570","article_2_0_3_0_2.RDa","1","0.4","0.4","0","0.4","0.4","15","2","0.1","2","10000","1e+06","2","0.1"
"571","article_2_0_3_1_0.RDa","1","0.4","0.4","0","0.4","0.4","15","2","0.01","2","1000","1e+06","2","0.1"
"572","article_2_0_3_1_1.RDa","1","0.4","0.4","0","0.4","0.4","15","2","0.01","2","10000","1e+06","2","0.1"
"573","article_2_0_3_1_2.RDa","1","0.4","0.4","0","0.4","0.4","15","2","0.01","2","10000","1e+06","2","0.1"
"574","article_2_0_3_2_0.RDa","1","0.4","0.4","0","0.4","0.4","15","2","0.001","2","1000","1e+06","2","0.1"
"575","article_2_0_3_2_1.RDa","1","0.4","0.4","0","0.4","0.4","15","2","0.001","2","10000","1e+06","2","0.1"
"576","article_2_0_3_2_2.RDa","1","0.4","0.4","0","0.4","0.4","15","2","0.001","2","10000","1e+06","2","0.1"
"577","article_2_0_4_0_0.RDa","1","0.4","0.4","0","0.8","0.8","15","2","0.1","2","1000","1e+06","2","0.1"
"578","article_2_0_4_0_1.RDa","1","0.4","0.4","0","0.8","0.8","15","2","0.1","2","10000","1e+06","2","0.1"
"579","article_2_0_4_0_2.RDa","1","0.4","0.4","0","0.8","0.8","15","2","0.1","2","10000","1e+06","2","0.1"
"580","article_2_0_4_1_0.RDa","1","0.4","0.4","0","0.8","0.8","15","2","0.01","2","1000","1e+06","2","0.1"
"581","article_2_0_4_1_1.RDa","1","0.4","0.4","0","0.8","0.8","15","2","0.01","2","10000","1e+06","2","0.1"
"582","article_2_0_4_1_2.RDa","1","0.4","0.4","0","0.8","0.8","15","2","0.01","2","10000","1e+06","2","0.1"
"583","article_2_0_4_2_0.RDa","1","0.4","0.4","0","0.8","0.8","15","2","0.001","2","1000","1e+06","2","0.1"
"584","article_2_0_4_2_1.RDa","1","0.4","0.4","0","0.8","0.8","15","2","0.001","2","10000","1e+06","2","0.1"
"585","article_2_0_4_2_2.RDa","1","0.4","0.4","0","0.8","0.8","15","2","0.001","2","10000","1e+06","2","0.1"
"586","article_2_1_0_0_0.RDa","1","0.4","0.4","0.1","0","0","15","2","0.1","2","1000","1e+06","2","0.1"
"587","article_2_1_0_0_1.RDa","1","0.4","0.4","0.1","0","0","15","2","0.1","2","10000","1e+06","2","0.1"
"588","article_2_1_0_0_2.RDa","1","0.4","0.4","0.1","0","0","15","2","0.1","2","10000","1e+06","2","0.1"
"589","article_2_1_0_1_0.RDa","1","0.4","0.4","0.1","0","0","15","2","0.01","2","1000","1e+06","2","0.1"
"590","article_2_1_0_1_1.RDa","1","0.4","0.4","0.1","0","0","15","2","0.01","2","10000","1e+06","2","0.1"
"591","article_2_1_0_1_2.RDa","1","0.4","0.4","0.1","0","0","15","2","0.01","2","10000","1e+06","2","0.1"
"592","article_2_1_0_2_0.RDa","1","0.4","0.4","0.1","0","0","15","2","0.001","2","1000","1e+06","2","0.1"
"593","article_2_1_0_2_1.RDa","1","0.4","0.4","0.1","0","0","15","2","0.001","2","10000","1e+06","2","0.1"
"594","article_2_1_0_2_2.RDa","1","0.4","0.4","0.1","0","0","15","2","0.001","2","10000","1e+06","2","0.1"
"595","article_2_1_1_0_0.RDa","1","0.4","0.4","0.1","0.1","0.1","15","2","0.1","2","1000","1e+06","2","0.1"
"596","article_2_1_1_0_1.RDa","1","0.4","0.4","0.1","0.1","0.1","15","2","0.1","2","10000","1e+06","2","0.1"
"597","article_2_1_1_0_2.RDa","1","0.4","0.4","0.1","0.1","0.1","15","2","0.1","2","10000","1e+06","2","0.1"
"598","article_2_1_1_1_0.RDa","1","0.4","0.4","0.1","0.1","0.1","15","2","0.01","2","1000","1e+06","2","0.1"
"599","article_2_1_1_1_1.RDa","1","0.4","0.4","0.1","0.1","0.1","15","2","0.01","2","10000","1e+06","2","0.1"
"600","article_2_1_1_1_2.RDa","1","0.4","0.4","0.1","0.1","0.1","15","2","0.01","2","10000","1e+06","2","0.1"
"601","article_2_1_1_2_0.RDa","1","0.4","0.4","0.1","0.1","0.1","15","2","0.001","2","1000","1e+06","2","0.1"
"602","article_2_1_1_2_1.RDa","1","0.4","0.4","0.1","0.1","0.1","15","2","0.001","2","10000","1e+06","2","0.1"
"603","article_2_1_1_2_2.RDa","1","0.4","0.4","0.1","0.1","0.1","15","2","0.001","2","10000","1e+06","2","0.1"
"604","article_2_1_2_0_0.RDa","1","0.4","0.4","0.1","0.2","0.2","15","2","0.1","2","1000","1e+06","2","0.1"
"605","article_2_1_2_0_1.RDa","1","0.4","0.4","0.1","0.2","0.2","15","2","0.1","2","10000","1e+06","2","0.1"
"606","article_2_1_2_0_2.RDa","1","0.4","0.4","0.1","0.2","0.2","15","2","0.1","2","10000","1e+06","2","0.1"
"607","article_2_1_2_1_0.RDa","1","0.4","0.4","0.1","0.2","0.2","15","2","0.01","2","1000","1e+06","2","0.1"
"608","article_2_1_2_1_1.RDa","1","0.4","0.4","0.1","0.2","0.2","15","2","0.01","2","10000","1e+06","2","0.1"
"609","article_2_1_2_1_2.RDa","1","0.4","0.4","0.1","0.2","0.2","15","2","0.01","2","10000","1e+06","2","0.1"
"610","article_2_1_2_2_0.RDa","1","0.4","0.4","0.1","0.2","0.2","15","2","0.001","2","1000","1e+06","2","0.1"
"611","article_2_1_2_2_1.RDa","1","0.4","0.4","0.1","0.2","0.2","15","2","0.001","2","10000","1e+06","2","0.1"
"612","article_2_1_2_2_2.RDa","1","0.4","0.4","0.1","0.2","0.2","15","2","0.001","2","10000","1e+06","2","0.1"
"613","article_2_1_3_0_0.RDa","1","0.4","0.4","0.1","0.4","0.4","15","2","0.1","2","1000","1e+06","2","0.1"
"614","article_2_1_3_0_1.RDa","1","0.4","0.4","0.1","0.4","0.4","15","2","0.1","2","10000","1e+06","2","0.1"
"615","article_2_1_3_0_2.RDa","1","0.4","0.4","0.1","0.4","0.4","15","2","0.1","2","10000","1e+06","2","0.1"
"616","article_2_1_3_1_0.RDa","1","0.4","0.4","0.1","0.4","0.4","15","2","0.01","2","1000","1e+06","2","0.1"
"617","article_2_1_3_1_1.RDa","1","0.4","0.4","0.1","0.4","0.4","15","2","0.01","2","10000","1e+06","2","0.1"
"618","article_2_1_3_1_2.RDa","1","0.4","0.4","0.1","0.4","0.4","15","2","0.01","2","10000","1e+06","2","0.1"
"619","article_2_1_3_2_0.RDa","1","0.4","0.4","0.1","0.4","0.4","15","2","0.001","2","1000","1e+06","2","0.1"
"620","article_2_1_3_2_1.RDa","1","0.4","0.4","0.1","0.4","0.4","15","2","0.001","2","10000","1e+06","2","0.1"
"621","article_2_1_3_2_2.RDa","1","0.4","0.4","0.1","0.4","0.4","15","2","0.001","2","10000","1e+06","2","0.1"
"622","article_2_1_4_0_0.RDa","1","0.4","0.4","0.1","0.8","0.8","15","2","0.1","2","1000","1e+06","2","0.1"
"623","article_2_1_4_0_1.RDa","1","0.4","0.4","0.1","0.8","0.8","15","2","0.1","2","10000","1e+06","2","0.1"
"624","article_2_1_4_0_2.RDa","1","0.4","0.4","0.1","0.8","0.8","15","2","0.1","2","10000","1e+06","2","0.1"
"625","article_2_1_4_1_0.RDa","1","0.4","0.4","0.1","0.8","0.8","15","2","0.01","2","1000","1e+06","2","0.1"
"626","article_2_1_4_1_1.RDa","1","0.4","0.4","0.1","0.8","0.8","15","2","0.01","2","10000","1e+06","2","0.1"
"627","article_2_1_4_1_2.RDa","1","0.4","0.4","0.1","0.8","0.8","15","2","0.01","2","10000","1e+06","2","0.1"
"628","article_2_1_4_2_0.RDa","1","0.4","0.4","0.1","0.8","0.8","15","2","0.001","2","1000","1e+06","2","0.1"
"629","article_2_1_4_2_1.RDa","1","0.4","0.4","0.1","0.8","0.8","15","2","0.001","2","10000","1e+06","2","0.1"
"630","article_2_1_4_2_2.RDa","1","0.4","0.4","0.1","0.8","0.8","15","2","0.001","2","10000","1e+06","2","0.1"
"631","article_2_2_0_0_0.RDa","1","0.4","0.4","0.2","0","0","15","2","0.1","2","1000","1e+06","2","0.1"
"632","article_2_2_0_0_1.RDa","1","0.4","0.4","0.2","0","0","15","2","0.1","2","10000","1e+06","2","0.1"
"633","article_2_2_0_0_2.RDa","1","0.4","0.4","0.2","0","0","15","2","0.1","2","10000","1e+06","2","0.1"
"634","article_2_2_0_1_0.RDa","1","0.4","0.4","0.2","0","0","15","2","0.01","2","1000","1e+06","2","0.1"
"635","article_2_2_0_1_1.RDa","1","0.4","0.4","0.2","0","0","15","2","0.01","2","10000","1e+06","2","0.1"
"636","article_2_2_0_1_2.RDa","1","0.4","0.4","0.2","0","0","15","2","0.01","2","10000","1e+06","2","0.1"
"637","article_2_2_0_2_0.RDa","1","0.4","0.4","0.2","0","0","15","2","0.001","2","1000","1e+06","2","0.1"
"638","article_2_2_0_2_1.RDa","1","0.4","0.4","0.2","0","0","15","2","0.001","2","10000","1e+06","2","0.1"
